1990,10248
24894,4934
22957,6686
47985,10248
8209,11205
5569,39690
18263,8647
5303,45648
19740,8223
18372,43800
5967,34373
50569,36307
19077,2885
24691,8223
20778,50075
22821,25516
32872,40789
35655,15893
40108,24666
34556,26851
12123,50408
1997,32907
45232,51521
4683,44651
38095,35052
11761,46457
28264,40283
47711,12345
18173,22150
44806,16043
26050,25792
45715,2548
2852,46789
32064,9431
16085,8223
13704,45965
47225,5766
3854,3684
3917,17155
40727,40283
39467,14286
47446,52811
33891,34205
41394,17581
39724,8223
39524,5435
34883,44976
14164,11205
37351,34205
32209,34205
11385,9071
47901,13199
37490,8223
12346,40458
13766,19591
31754,2684
25934,8321
6645,6236
49631,392
18846,47828
8052,30738
42651,15315
35540,32060
23889,22438
11192,3179
35965,21194
2370,50870
10793,10248
3507,48637
44805,128
52663,13199
51863,11373
36957,3569
3328,17155
7234,32908
50496,11641
22099,32184
46000,392
50292,8444
5904,11205
7349,32734
21606,3179
8252,40886
38584,11641
18674,1297
52526,1031
22280,8086
3334,18818
37393,11177
52567,45161
10048,17029
39257,47734
51962,36307
28528,7318
23670,21995
17512,128
30614,27190
39679,10564
26926,17966
4877,8223
43851,44564
9822,33262
18372,37043
16994,29222
41981,10248
50450,23217
9772,14807
26222,43959
37936,5182
33860,2474
20541,45270
23598,2863
12477,8223
24528,3080
18427,11205
8887,48317
12706,39229
20384,26011
3092,3064
25027,52076
42882,8321
45172,37043
45361,10248
19609,3080
18761,41557
19435,45648
26785,32851
41357,10248
4234,50187
6318,44976
8843,7668
27382,36681
28632,8223
35362,40283
30077,24669
46276,23217
23551,4005
1946,9304
16698,34205
18133,15459
35315,4594
18941,392
29530,477
12181,10248
22148,50025
29526,18235
32482,28452
1753,21810
47126,52233
51473,47663
37689,43800
8965,27094
9519,34550
42438,32884
42917,4005
45442,34373
33051,46333
41756,8223
17562,10248
27993,27396
28899,4557
19740,11641
12271,47265
3876,1501
41499,2885
51644,40057
47056,10248
17266,32908
45727,26832
37750,48925
52508,4005
30300,37784
2343,21765
43403,8321
2374,39026
37997,47663
44007,8321
37572,50187
35769,44976
24107,35569
53138,50471
34535,13199
52345,3100
46013,10248
49477,10248
5939,23217
1202,13989
16671,40909
14630,21055
52895,52190
28274,8342
37520,10248
18600,28809
52964,24006
6413,10248
21450,44976
30850,8086
18711,1018
12147,43125
40597,24006
27536,40217
13386,41557
50432,23845
46608,26577
806,3427
42523,26362
30897,40283
521,5091
8685,53237
26613,48317
13486,22263
27482,21151
10298,11373
35065,45016
12676,4005
32452,4005
6041,38068
24023,34662
4444,23436
22549,40217
21825,24052
7475,47978
3508,7828
45489,10248
6625,34373
30313,27736
42393,13199
6147,29360
38031,44976
4544,47582
39621,2114
15296,47985
24201,8223
20000,21194
16621,26915
16421,19847
27639,8223
2795,11205
4070,8321
2011,32194
43009,40217
27924,1409
22515,16043
19588,45333
12401,39010
28172,49507
50672,23217
17656,50870
35554,8335
52263,14850
12813,11205
25909,42709
43356,21928
47056,11641
28346,25994
30376,23436
5149,13199
7250,26256
51828,11205
30870,52076
8224,40534
33263,8321
2205,36754
7635,37907
41738,2187
51943,7528
12239,10248
52795,32908
32770,11373
12288,10248
20567,46181
12934,35052
25876,23217
35322,31794
52992,9071
14018,44976
8105,3179
15617,5897
44707,45509
22528,21151
53140,52143
6221,44100
3551,30763
52298,10248
51013,1932
30747,50408
12187,40217
45307,52263
14415,12892
18682,17836
51824,19488
3480,2982
33038,4158
23253,17534
48707,12015
22036,32908
45437,17443
33863,44946
18495,45359
14217,34205
41361,39785
34774,50001
17266,44100
19191,29353
7287,8744
37495,8647
16546,10248
36946,21151
5572,34205
32627,2863
50818,32817
14086,6034
27347,22844
11260,42632
45613,31755
49244,33675
31745,8321
50121,1676
47138,52076
11594,2743
41003,3179
46246,40217
36749,22150
8646,21626
12853,41557
15167,26268
35564,11205
41345,14812
40707,24005
9267,11205
3164,10248
16972,48656
43858,51402
41084,3569
35012,47947
49781,40217
16485,12771
25843,10248
50493,13699
29493,8405
21705,34205
43792,51751
15910,47985
20019,52846
50570,609
15361,26324
41851,26851
52492,874
1945,22438
21508,706
28130,35861
35040,22249
33298,50870
37724,34205
10296,14286
48412,40283
49725,11753
51035,44291
10229,36307
25859,10248
11269,25256
26173,13199
21522,392
30674,38805
30489,4158
38717,37583
32686,40217
10856,51895
9225,40217
47783,15688
963,2790
31147,15315
41095,47985
31859,21928
5432,7741
1538,8223
39807,40217
13262,37043
20035,48317
23781,3085
41542,426
29674,40283
8264,4005
22356,6124
8617,40217
8239,10732
5182,34662
32114,38959
36894,24006
30269,8321
43255,8547
13122,12051
34745,40217
8182,38443
46582,26324
5887,51431
16513,34205
1791,53237
25082,48642
44968,44100
20844,51271
27262,42546
36820,21257
21294,24817
5254,33654
13000,45016
30049,20268
33497,40217
20418,24098
24171,50408
51746,11205
35407,11753
48104,13199
20019,5449
8805,35739
39457,47464
48412,44100
24204,32907
13409,10248
39096,10248
9669,19683
9465,26577
6050,26268
42715,48775
15299,8321
4234,34427
27639,17483
2488,44100
7016,31865
34985,9005
923,10248
12440,45359
20125,49599
20352,26569
49804,41740
33205,19543
37882,34205
8978,19571
48942,13199
48179,10662
51720,10248
28910,48317
8487,23217
33424,34168
23878,44100
31700,27976
48163,13172
51574,21194
5335,24006
18171,23217
44262,40217
1426,10248
24525,27736
34383,27796
16671,11205
22223,1932
533,40217
27028,392
42901,17075
47804,30217
41800,26436
5439,7225
29969,10248
11136,49910
39036,6995
25723,22246
52500,16043
29287,32908
50034,13829
8734,34373
18500,3227
28499,8223
30707,15796
43792,33252
12017,3179
1945,8223
10100,24546
41442,19724
8340,10248
959,5680
25219,23217
17667,8321
37580,30875
39653,25476
24811,2885
6984,50408
40187,12430
13221,49910
48428,22844
43317,6034
5045,17099
26373,12771
22178,52076
39018,11895
7056,50692
3635,24612
6187,23217
34305,10248
6434,10248
35438,33870
52560,9431
40599,21194
46276,14788
35144,40217
11069,2820
19481,10248
25800,40217
27338,11205
35656,21151
45863,43800
20327,21151
34591,37367
22207,46507
41879,9071
17679,43596
5792,34205
14950,4004
44115,21534
36235,11641
43656,34662
28963,40457
52770,45359
19100,10248
27930,41611
27673,13199
43373,20665
24080,50204
40264,14740
41019,23223
15341,21194
32578,22870
50310,4003
6414,50408
25410,13495
37435,45249
51186,4005
37980,44976
42455,32817
11044,45453
19282,4005
29751,51880
2389,3179
648,17598
34841,25796
33107,2863
39182,24006
32594,10947
43944,42707
51321,14175
35534,47051
42512,13199
33420,18502
5918,10248
6964,41557
48920,22150
49524,11205
2531,10248
12239,7531
5836,12981
48782,44100
21202,26577
26544,14737
37294,8321
15943,21194
2932,33813
20580,11205
1256,8813
34068,10757
12575,17978
39289,22150
45863,10248
35330,21928
52653,35052
52178,11205
2567,392
14651,47328
8646,7835
16276,43080
39549,49910
26638,45334
36673,40217
32658,44100
29145,50408
3676,45359
14536,42511
23590,14618
48571,17155
27262,50089
4943,49507
35832,11205
37999,44564
2474,35052
15587,32443
28341,41491
23158,44100
7292,35254
37621,14737
50507,11205
9592,47663
11793,12771
32535,32908
32393,17155
33076,5866
17642,42534
45054,51746
33627,21151
49668,9729
26638,26471
7041,45333
38093,52263
5215,2863
26050,52224
47967,19934
34028,9071
14369,20225
48909,32464
4076,45440
20318,26851
21148,26781
2048,40283
19305,40217
6600,4005
789,52373
48827,37043
22476,47641
38625,46937
22635,33005
26388,4005
51549,43800
27420,49507
27714,35844
30594,8223
16367,392
22821,26488
39807,38694
22270,2086
23928,2684
9524,1289
52576,44100
9374,35270
35540,11373
24295,6918
44810,40155
42003,10248
8143,47985
29838,34205
36587,27736
28760,9974
43373,11818
44665,50369
18913,13199
42890,34662
1945,49913
22837,40217
5463,34091
29258,35052
51344,19692
27859,12582
47112,32966
36191,48262
1073,31794
23096,10300
13082,10248
1439,25412
42165,11205
44796,21194
35414,34662
20112,22150
1341,22150
5487,1708
32566,26515
51623,26713
50925,5798
15640,9005
25044,37784
43763,32838
19978,34381
10971,26851
46337,6802
48151,11205
22310,29454
22589,8223
38605,15252
7098,16043
2282,44100
12509,9846
47804,32939
18760,21194
22711,40217
43676,34532
40673,24115
8568,22510
17488,44100
41630,2863
44076,21016
20470,15779
35219,13199
49671,40283
39155,14339
1859,21928
38181,40217
33632,3505
35075,40217
32770,45974
12647,128
4901,5349
21100,50797
8010,2684
33686,21151
17485,26226
44318,16043
6926,3179
7420,35052
41975,52263
48820,51948
47039,43872
22491,12826
50953,34861
16264,10248
45359,48073
35316,31402
19282,52890
2956,23217
29637,10404
40556,50025
44431,10248
22640,12771
37601,2308
92,2548
1409,8241
9521,4005
31003,11205
27457,11259
35195,41557
48540,52970
37461,44100
50461,7656
11734,8223
7299,28915
48706,13199
24227,17639
30663,9071
44765,34973
28432,4005
49299,43800
47521,52043
976,26167
1445,11641
37009,37771
32357,6236
18141,21194
39484,10248
9235,3569
45775,45782
48992,10248
49210,45072
8020,42129
30424,22153
5461,26290
30689,21194
29842,50276
39458,11641
32566,25290
19326,19381
41357,28478
8476,10248
9100,43800
2963,44976
1954,45333
3012,21928
43462,48105
50405,33868
14536,2863
34209,44976
24298,13199
21078,2187
9171,46305
37462,45087
19414,3569
15783,11205
39801,20843
23815,19050
6414,51633
38606,4488
29277,44976
42433,34205
5758,5076
24415,3569
52345,5349
22959,40217
22115,39014
3183,43800
11117,11342
7476,50025
49350,4594
10428,52143
1253,40527
20019,25740
53250,8223
52565,10114
27040,22438
18841,19488
49644,26851
21326,37655
37464,12186
31483,21151
45429,52152
16457,39067
45847,28654
7266,33437
2152,44564
25070,23217
47521,10248
45462,3179
40081,45359
27549,19591
8025,48513
3640,2548
39724,32907
43621,23967
50945,40146
2408,39601
7055,128
30850,45359
51078,32817
31236,27736
2784,34373
51979,2885
11850,11205
46792,7121
2323,31012
38049,33533
30903,18117
49225,33610
9331,45333
8123,44976
40337,35633
9534,30540
28657,4789
38600,1448
18915,12345
2481,30655
14006,23217
35343,14108
430,50653
46836,43800
23655,8321
40292,17710
24206,9651
3769,25109
3937,44651
46166,11205
27395,50811
43864,10248
18605,10248
35339,8223
14283,42006
28695,14042
15704,48562
20232,43465
31539,34205
4156,8223
16862,21194
49478,31930
26392,26397
23219,21928
17160,10248
13906,19323
46068,32908
602,52476
16300,50870
9886,29522
38804,14788
32841,8876
2895,27219
763,51380
519,34205
6343,14807
26509,49507
12605,40283
34317,2885
17359,37913
1343,52493
19289,8086
19404,11205
21103,35851
41816,50408
37748,45648
43944,21626
12213,15796
38540,31749
1683,44100
52798,11205
5526,21735
11753,8223
13122,32305
41678,36771
13577,11205
36325,41557
48424,27170
46289,14043
5045,8910
98,11641
40456,8223
34132,26011
6074,10248
6337,3179
8062,43800
43101,45289
7399,34968
41212,26325
48630,26577
50821,45776
27450,8913
36446,19268
29475,46633
6318,22001
12575,19315
48104,52373
47885,34102
52116,5280
36171,21151
22492,23217
5484,23217
43656,23217
26890,34205
8903,6623
13260,27736
30003,11205
25068,13672
33697,44100
52592,27736
50672,26022
34935,38947
5202,29813
27246,21151
22050,21151
37692,11205
41839,44976
1964,10248
53109,44100
33792,8600
18052,11205
3117,45359
16390,9071
31890,31761
38995,40534
15608,8803
22227,31072
30893,29226
34840,3191
43549,40217
16168,10248
35150,11373
32376,39954
2808,47811
16638,32174
27737,11205
47126,11205
18995,9212
27443,8068
39283,40283
35656,34091
22247,25434
35143,44100
43486,48925
52524,40219
8152,14759
49045,50942
51711,40155
9665,10248
28656,51272
844,7176
47961,3179
3917,25526
19581,392
50374,42087
52080,4898
43629,25526
20250,51579
24325,44976
13244,52234
43560,31984
52495,31292
38717,23217
44655,50408
42362,1546
21485,50803
15036,40217
14095,13829
15516,8086
4238,45359
29697,8223
24422,584
41130,11016
50413,44899
29,36307
32469,50870
49481,31389
39561,19591
24754,52076
45316,32690
45468,4005
46724,44976
27399,5680
22084,10248
25733,21151
2232,22844
27345,8321
22463,45776
25057,6236
14390,154
45112,4276
50741,52076
4677,2885
39953,11641
1563,36307
297,49507
8707,40217
24197,29454
25044,21995
33076,11205
17514,44976
18284,26926
31191,2332
53090,25194
21141,9795
34322,11753
3450,45359
13435,10248
46996,11711
34257,18174
27520,38043
4432,26577
39811,8223
49171,45359
29380,4754
21019,22169
48124,13199
27028,45130
47772,35052
51366,13486
26921,11205
35479,35898
38400,19591
32385,2341
34944,19997
11776,1840
51696,52143
21476,13199
21743,11473
33304,17483
48227,40217
9010,37357
30838,42270
42476,36901
5939,21928
33983,34205
25749,21653
48607,40217
4964,34864
29364,1018
9167,24006
16830,23217
40368,10248
30300,26939
8310,32908
29366,4005
42268,32908
46942,18502
6172,21151
12096,19426
33066,43800
13244,15796
33826,45359
31184,32731
31777,19591
40081,34205
18143,13199
1344,9071
29330,40283
41070,4005
2459,41227
46724,51953
50465,47051
47235,45359
33399,30383
32114,4005
23284,18820
12420,8321
8118,34205
5242,44210
4992,5349
41739,10248
10773,15793
17934,22150
17664,49034
4452,26577
3441,42738
13120,1018
23033,21151
20067,11205
50247,22150
9759,15253
50627,10248
28910,21431
45466,40217
47521,40283
49921,40217
46214,50204
16066,36877
36012,15688
3544,3179
34751,17073
7838,8086
27388,11205
43178,40217
52363,23217
51821,18748
46297,32822
52798,5732
46423,10248
3082,16948
49978,27770
17150,43545
32781,7427
52785,41023
45725,2684
1859,23217
47681,1248
23947,40217
30087,8321
7116,26924
17227,9071
6780,4005
46495,17160
47860,22001
44392,28972
24972,11205
50931,4005
2776,17970
33932,5469
49270,40283
51240,39456
52837,32464
31177,36307
26638,11205
5896,22249
26555,16043
29127,36307
18229,45359
12666,52342
27758,21151
34016,1844
52522,21928
32469,10248
3535,13199
8331,40217
38002,43935
15276,37212
13913,3179
24665,8223
92,14999
50602,32488
7063,27205
34716,31372
40612,44033
16249,5466
23249,10248
39460,41671
38546,14286
28045,50870
32850,35498
43110,49679
47265,39241
35102,21928
10268,19683
49682,18954
40600,34373
16622,26436
4120,49536
33881,22345
44154,41557
44978,52263
27451,10972
45252,8223
37102,36118
249,13199
46056,13199
35442,6034
31787,30217
25070,39229
13419,44564
9323,48700
37310,16531
388,46633
52898,1448
7080,27736
50720,21151
20496,8321
45362,8845
24411,51414
24542,24006
53239,31794
32427,40622
31147,40217
37239,25603
1654,17483
47290,4908
42642,1018
18910,17160
23093,44100
49273,10248
36562,49629
25811,34205
47089,41557
35018,2548
35066,18981
5415,46633
36328,7310
47225,10248
3753,47183
19581,45648
48689,5349
51614,3179
39238,4592
49001,44976
25056,35120
40801,45770
4630,8223
16286,36307
42745,32731
30544,2187
942,14788
37769,1018
26193,48916
42604,21928
44997,34173
6729,23217
22318,3179
15936,39145
8553,40217
21103,27736
27702,32464
11594,44763
27106,9073
42076,10248
19949,13355
1305,40217
41215,11205
51824,18641
7830,47985
45531,34205
13213,392
50714,2906
10601,40217
18495,23519
12211,8223
5403,44976
8169,19527
37515,1018
37035,45359
16877,47734
35874,44929
30424,34324
4942,11205
17834,25194
19160,19591
281,37164
27912,4019
34395,24299
21294,21534
15320,21534
13078,50187
43641,39569
20872,22844
40867,43378
45488,4005
11993,44976
37967,35739
17416,11373
17161,30143
21586,10248
30647,5993
48104,10248
47272,8223
21639,39928
40540,35957
12883,4657
21183,40147
8914,45440
26638,29266
51671,24185
10288,44188
36814,10248
16635,44976
39661,26577
22123,21928
7709,40217
16367,36630
40954,5280
26638,50862
19390,45359
936,10248
29528,46579
21675,4005
29321,13199
9267,14946
27349,2863
44396,40217
39602,8223
16238,34205
33980,26851
41640,16122
40626,41752
35006,4005
15089,50408
34397,10248
4572,50408
12114,44100
40045,1018
21270,34324
17023,1018
20036,45925
31886,10839
13181,12454
5409,45716
24955,12771
4758,40457
52406,26577
12552,32817
34042,34205
11273,37146
24449,4119
27256,15054
26570,44976
36625,22844
29598,27495
5235,48642
443,35052
23544,19970
15244,45359
16078,49066
14259,45556
49099,8223
15650,52143
32177,38658
24556,48726
15545,17215
22703,49679
30295,11205
24559,30383
11128,14286
4643,8223
31054,128
50953,26346
37354,11205
51057,44100
31305,9071
41773,52263
21234,27736
22270,27219
23465,11766
45661,27736
27510,5280
36506,11579
10279,11177
16189,18065
49294,2086
24858,48891
5527,38894
27443,17673
25755,17505
3754,8223
4019,128
9796,43318
4420,34205
3479,26851
30003,12659
14594,3179
9530,4005
17577,9795
43191,16339
21371,35052
26526,12773
27725,41848
25568,42849
18525,41864
35656,24612
24449,44341
824,3179
14536,8223
30298,10018
21016,44976
28568,40217
27262,3411
21088,44291
46888,45648
5402,34205
28376,250
35066,47645
16253,8223
36455,37043
36374,10248
15386,50408
11727,4005
34367,8223
26781,16613
4683,40217
17703,34205
21621,9973
11656,45648
40673,36307
38533,21603
6701,29045
37952,25526
51804,24419
52136,4005
15838,47985
35362,10248
36175,51571
28647,11492
9939,10130
49762,27444
5658,10248
49525,42899
23165,1708
39410,28838
21323,10248
51698,128
30733,50408
47521,6776
33247,27736
22143,48066
18372,7494
12392,11205
11282,51085
47001,27736
18481,53237
6074,52233
45798,9071
32323,6671
26772,22870
14986,11542
24144,8086
29777,11054
12208,33868
35965,13199
40081,34560
38182,11373
45387,21151
43205,34966
31352,2548
8236,19279
31259,11782
51995,4934
19641,21194
33432,45359
15598,8321
36375,47108
42100,22844
32415,50211
44114,8321
14774,45359
1250,21928
37613,14794
10354,10248
3888,40217
34061,50187
43205,10837
5086,21928
48666,21354
30870,14286
47092,32349
13160,35263
25937,44976
25148,47297
20155,39362
42919,9071
4520,9232
50730,24246
47572,46399
35516,50089
36599,10717
40049,2260
2684,38068
4041,40217
4166,6522
32183,51979
13865,10248
39754,50632
19188,41582
44222,39569
21494,48891
18709,11641
47225,7688
46334,51815
28466,52485
47756,43331
23182,31794
43807,12771
44646,49507
44721,39068
38911,11753
29300,11205
9811,11205
16421,37146
25023,8321
31384,49536
13972,10248
53250,8876
34229,10880
23491,1018
53052,46457
14298,35431
14650,28253
37178,24264
47675,45359
23362,32908
53123,11205
15520,43800
31590,8223
19139,5382
6789,19717
43404,21928
24284,50863
5762,11907
41773,38944
5388,8223
43180,8321
29912,50430
39074,4005
51032,32817
7420,21194
49911,43800
9751,26781
19400,8336
29205,4005
36776,11205
25122,8223
19146,10248
24942,9071
26638,24761
37700,18641
8646,31187
30949,21194
46226,34205
12489,40217
34780,8223
33835,32432
19588,48925
15435,10248
23704,11641
47272,43800
42553,11205
11373,8022
16622,10248
10751,6124
9647,47978
49921,11373
15402,3193
35046,128
34075,11205
5491,8335
3716,13199
11279,36307
48162,26268
23273,22844
8678,48642
26460,10729
24556,30439
13272,33154
26914,34324
30431,9795
23059,9291
52157,12547
2766,8223
36455,24775
29623,26436
11696,7531
27262,50187
6600,40217
7753,3380
49084,8320
49217,8223
33070,49507
20945,25526
24402,41227
8398,44976
50121,43724
1579,36060
50068,4005
34502,32908
12430,22263
23832,11373
37495,23607
16723,17155
21802,21194
46340,48028
15770,17325
11687,47879
27978,45965
26611,33166
39215,12345
44796,49994
9058,392
39734,21147
18999,52811
36597,16768
19553,35036
37520,32622
22244,21928
32561,31794
45230,44100
35714,13199
21249,27736
16914,52224
42745,11054
41686,40283
34167,3197
51546,8223
4578,50330
28414,10248
26634,26362
36705,12617
44598,392
33881,50408
40519,13199
30438,10370
932,45068
12752,4005
47378,25907
36345,20276
50711,53237
30222,35052
14414,9071
1538,12988
7588,40217
10125,39362
50774,9729
52102,26362
8980,34205
48692,23217
3636,43495
5241,23217
24276,8223
20209,41863
12805,29094
41868,40217
21350,40217
6158,392
36614,8223
38316,13547
45257,51948
38298,8223
41019,11205
36167,6334
32395,19951
4883,44976
3750,34205
46163,42632
24785,17155
11729,23217
16916,47183
29330,11753
8886,44100
7966,21534
39999,40217
11961,46358
6897,3179
8397,8223
20826,8631
9285,26577
19963,9232
8774,13693
3785,27736
30123,50408
29641,51402
16328,49167
2128,46507
7248,32488
19978,44100
14117,21928
49633,10248
36369,21088
8101,18981
43022,9431
12247,8321
51821,44100
30919,11023
8646,11641
41452,10965
24635,50408
11049,46579
18841,21194
44262,45359
9420,4754
46119,10248
46411,11644
31579,48642
12603,15875
4055,7529
7402,21928
14274,4005
18816,13199
28461,8223
14864,40217
4680,7828
52471,25109
42350,11205
32482,43900
18040,40217
26917,40283
7753,29678
7846,27736
33424,37943
41238,40217
9519,8223
38110,13931
46622,8223
50579,128
37373,13849
51906,1018
30788,21369
33424,12897
29408,9335
15545,50408
47514,34247
50556,40283
30199,18008
2988,1708
38333,33743
20917,29454
18886,47663
2571,13829
46423,31816
28554,9130
34001,21139
30131,25194
22388,45359
31034,8223
46412,17288
24739,8223
48630,39569
51644,8223
17865,10300
26942,44651
29833,30738
42143,8223
24164,30570
27538,31794
40906,10248
22834,32464
41809,39092
39812,22512
20879,7913
3137,38944
32867,10248
21989,1501
8012,48642
37936,45359
3565,13014
3232,4005
12656,28915
49848,21151
10154,12810
23087,10545
33424,5970
22476,29210
1202,32731
6069,29291
45255,27190
2784,40897
22576,8022
37462,17626
50925,44564
42599,52693
40945,21194
24201,49064
31421,17075
27048,33690
41337,26851
4063,3569
45289,37766
27673,34373
35614,34560
23876,33505
2179,23217
6327,2679
21069,33813
8561,5589
30431,16043
40926,40217
29817,26292
27729,44100
47940,10248
15642,49102
45359,52263
46716,49507
5292,4754
40530,32494
619,26851
14134,27736
31408,6623
8238,392
31406,11373
33599,14848
25582,40217
9023,29045
36410,2885
29474,44100
53256,1018
14139,48170
30944,4005
32624,40217
3272,44567
36586,44564
5726,38944
47501,3418
20081,11205
11938,8223
19001,11205
31576,4005
15338,49418
29842,5469
11113,18400
33139,41639
44042,35031
5773,45333
50668,32734
12365,6623
32841,21928
26607,43800
49156,40217
44069,5349
50353,44625
46099,11645
6607,34381
35238,8223
31579,51973
19776,47663
46000,42730
33881,39229
28439,40217
8007,27539
16307,23354
17956,23217
14312,8223
48761,26362
36374,45359
51876,392
30818,23217
7803,2863
20000,11205
13924,5349
31256,27170
9323,38012
20209,10248
24648,11205
19135,13199
19044,26577
16359,10248
23834,34205
7235,45656
14705,48656
12605,13199
6610,12628
28346,49362
11388,29454
15124,10248
49833,21928
50130,41828
13939,19717
3198,24598
28018,11205
19884,44100
46386,50204
43143,45145
44519,11731
15545,34205
9002,17710
11565,11205
16117,10766
42251,8321
49379,34712
47197,16043
52916,1018
40988,6124
49053,10248
29851,11205
44998,40217
25431,41596
3309,21114
36914,53237
49002,45359
11052,3179
47666,39118
19870,21194
36574,48656
45387,11205
41368,24699
19424,10300
40878,11205
1181,11205
51914,24006
102,45359
14252,154
37102,23217
50561,10248
16998,10248
19633,32908
33403,46985
12357,24006
18282,8321
8285,23967
19640,5903
37163,22410
9221,8223
8232,9621
12036,32392
41088,44976
42411,47985
47620,23217
18239,48642
41597,39026
28181,45333
35909,45359
29376,40217
23825,45648
13804,29776
30200,29045
35774,40217
40102,15601
35322,27736
20035,40217
33886,26781
6414,8223
8579,32464
52782,23217
1665,18175
46760,28253
6984,39884
42262,51271
41670,8223
17847,11332
5189,44976
1815,32648
20356,48241
8769,11205
17151,1218
3750,42006
38476,14788
7606,42675
32912,2863
33005,10248
36135,40283
51889,26281
50504,31645
1363,4005
11545,7952
16714,9986
28572,10248
4544,26577
42271,4005
26356,21194
1584,3569
9784,22536
49695,2163
9473,7249
36442,44100
7599,37843
47666,21194
45585,10404
29282,22001
29972,47883
41772,32909
44369,22150
24432,30383
20218,36307
37125,16997
40464,5680
44114,27976
18242,45359
50185,5280
27450,32464
24171,11054
9681,21534
5792,32908
43205,42412
27274,35856
6952,4005
43263,50434
22522,17922
603,392
31653,38495
38356,14788
5482,10248
19124,35482
44276,52143
33471,6334
17026,11663
23220,9071
17416,17155
4692,21151
22823,13364
19396,2422
41158,7494
11030,29170
26983,40283
28505,21534
20951,48262
20375,34205
43683,9463
20045,332
22175,44976
33007,21534
43851,21928
47513,16038
6217,10248
168,32908
4661,40217
5217,3201
17866,49536
49702,31794
13515,18687
1923,9071
12555,41557
22153,6236
8398,32908
50170,8086
21294,11205
50185,3569
3624,52811
47898,35739
32323,41557
13510,19949
7139,24006
2536,10241
44805,12345
34724,10248
15150,27477
34341,10248
5599,6832
35693,22188
38847,44100
23028,40283
47681,37630
26012,19488
31071,47985
2526,23217
46606,18372
40575,40283
35630,9130
18338,18850
43630,16043
34516,8464
29376,13510
18313,18151
7524,25683
494,11641
50353,35052
41711,45359
17552,14737
49372,3950
24556,25728
29789,23217
18412,26134
